mode	position	offset_bytes	role	avg_cycles	probes
store	31	1984	cache_miss	303	20
store	32	2048	cache_miss	302	20
store	33	2112	accessed	46	20
store	34	2176	cache_miss	229	20
store	35	2240	cache_miss	292	20
store	36	2304	cache_miss	307	20
store	37	2368	cache_miss	278	20
store	38	2432	cache_miss	279	20
store	39	2496	cache_miss	285	20
store	40	2560	cache_miss	288	20
store	41	2624	cache_miss	277	20
store	42	2688	cache_miss	295	20
store	43	2752	cache_miss	291	20
store	44	2816	accessed	45	20
store	45	2880	cache_miss	213	20
store	46	2944	cache_miss	292	20
store	47	3008	cache_miss	300	20
store	48	3072	cache_miss	308	20
store	49	3136	cache_miss	292	20
store	50	3200	cache_miss	300	20
store	51	3264	cache_miss	339	20
store	52	3328	cache_miss	302	20
store	53	3392	cache_miss	301	20
store	54	3456	cache_miss	330	20
store	55	3520	accessed	44	20
store	56	3584	prefetched	81	20
store	57	3648	cache_miss	301	20
store	58	3712	cache_miss	282	20
store	59	3776	cache_miss	295	20
store	60	3840	cache_miss	282	20
store	61	3904	cache_miss	283	20
store	62	3968	cache_miss	294	20
store	63	4032	cache_miss	315	20
store	64	4096	cache_miss	294	20
store	65	4160	cache_miss	292	20
store	66	4224	cache_miss	346	20
store	67	4288	cache_miss	326	20
store	68	4352	cache_miss	308	20
store	69	4416	cache_miss	298	20
store	70	4480	cache_miss	279	20
store	71	4544	cache_miss	278	20
store	72	4608	cache_miss	315	20
store	73	4672	cache_miss	283	20
store	74	4736	cache_miss	314	20
store	75	4800	cache_miss	295	20
store	76	4864	cache_miss	300	20
store	77	4928	cache_miss	307	20
store	78	4992	cache_miss	350	20
store	79	5056	cache_miss	288	20
store	80	5120	cache_miss	289	20
store	81	5184	cache_miss	306	20
store	82	5248	cache_miss	282	20
store	83	5312	cache_miss	298	20
store	84	5376	cache_miss	292	20
store	85	5440	cache_miss	284	20
store	86	5504	cache_miss	282	20
store	87	5568	cache_miss	304	20
store	88	5632	cache_miss	279	20
store	89	5696	cache_miss	300	20
store	90	5760	cache_miss	283	20
store	91	5824	cache_miss	292	20
store	92	5888	cache_miss	282	20
store	93	5952	cache_miss	303	20
store	94	6016	cache_miss	309	20
store	95	6080	cache_miss	302	20
store	96	6144	cache_miss	286	20
store	97	6208	cache_miss	292	20
store	98	6272	cache_miss	315	20
store	99	6336	cache_miss	134	20
store	100	6400	cache_miss	282	20
store	101	6464	cache_miss	280	20
store	102	6528	cache_miss	280	20
store	103	6592	cache_miss	284	20
store	104	6656	cache_miss	278	20
store	105	6720	cache_miss	285	20
store	106	6784	cache_miss	300	20
store	107	6848	cache_miss	282	20
store	108	6912	cache_miss	297	20
store	109	6976	cache_miss	296	20
store	110	7040	prefetched	54	20
store	111	7104	cache_miss	279	20
store	112	7168	cache_miss	276	20
store	113	7232	cache_miss	272	20
store	114	7296	cache_miss	279	20
store	115	7360	cache_miss	283	20
store	116	7424	cache_miss	272	20
store	117	7488	cache_miss	280	20
store	118	7552	cache_miss	295	20
store	119	7616	cache_miss	289	20
store	120	7680	cache_miss	274	20
store	121	7744	cache_miss	284	20
store	122	7808	cache_miss	279	20
store	123	7872	cache_miss	286	20
store	124	7936	cache_miss	294	20
store	125	8000	cache_miss	289	20
store	126	8064	cache_miss	292	20
store	127	8128	cache_miss	285	20
store	128	8192	cache_miss	296	20
store	129	8256	cache_miss	282	20
store	130	8320	cache_miss	284	20
store	131	8384	cache_miss	302	20
store	132	8448	cache_miss	292	20
store	133	8512	cache_miss	289	20
store	134	8576	cache_miss	294	20
store	135	8640	cache_miss	289	20
store	136	8704	cache_miss	278	20
store	137	8768	cache_miss	307	20
store	138	8832	cache_miss	285	20
store	139	8896	cache_miss	282	20
store	140	8960	cache_miss	277	20
store	141	9024	cache_miss	283	20
store	142	9088	cache_miss	286	20
store	143	9152	cache_miss	280	20
store	144	9216	cache_miss	295	20
store	145	9280	cache_miss	290	20
store	146	9344	cache_miss	283	20
store	147	9408	cache_miss	294	20
store	148	9472	cache_miss	300	20
store	149	9536	cache_miss	284	20
store	150	9600	cache_miss	304	20
store	151	9664	cache_miss	290	20
store	152	9728	cache_miss	308	20
store	153	9792	cache_miss	284	20
store	154	9856	cache_miss	296	20
store	155	9920	cache_miss	312	20
store	156	9984	cache_miss	321	20
store	157	10048	cache_miss	298	20
store	158	10112	cache_miss	289	20
store	159	10176	cache_miss	297	20
store	160	10240	cache_miss	292	20
store	161	10304	cache_miss	322	20
store	162	10368	cache_miss	306	20
store	163	10432	cache_miss	288	20
store	164	10496	cache_miss	303	20
store	165	10560	cache_miss	302	20
store	166	10624	cache_miss	283	20
store	167	10688	cache_miss	297	20
store	168	10752	cache_miss	279	20
store	169	10816	cache_miss	289	20
store	170	10880	cache_miss	300	20
store	171	10944	cache_miss	285	20
store	172	11008	cache_miss	280	20
store	173	11072	cache_miss	285	20
store	174	11136	cache_miss	282	20
store	175	11200	cache_miss	284	20
store	176	11264	cache_miss	291	20
store	177	11328	cache_miss	285	20
store	178	11392	cache_miss	296	20
store	179	11456	cache_miss	283	20
store	180	11520	cache_miss	284	20
store	181	11584	cache_miss	282	20
store	182	11648	cache_miss	322	20
store	183	11712	cache_miss	283	20
store	184	11776	cache_miss	310	20
store	185	11840	cache_miss	282	20
store	186	11904	cache_miss	306	20
store	187	11968	cache_miss	298	20
store	188	12032	cache_miss	320	20
store	189	12096	cache_miss	288	20
store	190	12160	cache_miss	297	20
store	191	12224	cache_miss	286	20
store	192	12288	cache_miss	267	20
store	193	12352	cache_miss	279	20
store	194	12416	cache_miss	277	20
store	195	12480	cache_miss	278	20
store	196	12544	cache_miss	295	20
store	197	12608	cache_miss	292	20
store	198	12672	cache_miss	320	20
store	199	12736	cache_miss	276	20
sw	0	0	accessed	48	20
sw	1	64	cache_miss	274	20
sw	2	128	cache_miss	286	20
sw	3	192	cache_miss	268	20
sw	4	256	cache_miss	273	20
sw	5	320	cache_miss	289	20
sw	6	384	cache_miss	306	20
sw	7	448	cache_miss	296	20
sw	8	512	cache_miss	265	20
sw	9	576	cache_miss	272	20
sw	10	640	cache_miss	321	20
sw	11	704	accessed	44	20
sw	12	768	cache_miss	284	20
sw	13	832	cache_miss	290	20
sw	14	896	cache_miss	273	20
sw	15	960	cache_miss	296	20
sw	16	1024	cache_miss	342	20
sw	17	1088	cache_miss	289	20
sw	18	1152	cache_miss	301	20
sw	19	1216	cache_miss	280	20
sw	20	1280	cache_miss	265	20
sw	21	1344	cache_miss	297	20
sw	22	1408	accessed	46	20
sw	23	1472	cache_miss	274	20
sw	24	1536	cache_miss	274	20
sw	25	1600	cache_miss	289	20
sw	26	1664	cache_miss	268	20
sw	27	1728	cache_miss	315	20
sw	28	1792	cache_miss	280	20
sw	29	1856	cache_miss	310	20
sw	30	1920	cache_miss	274	20
sw	31	1984	cache_miss	276	20
sw	32	2048	cache_miss	301	20
sw	33	2112	accessed	44	20
sw	34	2176	cache_miss	297	20
sw	35	2240	cache_miss	285	20
sw	36	2304	cache_miss	266	20
sw	37	2368	cache_miss	268	20
sw	38	2432	cache_miss	268	20
sw	39	2496	cache_miss	270	20
sw	40	2560	cache_miss	282	20
sw	41	2624	cache_miss	266	20
sw	42	2688	cache_miss	309	20
sw	43	2752	cache_miss	267	20
sw	44	2816	accessed	45	20
sw	45	2880	cache_miss	277	20
sw	46	2944	cache_miss	285	20
sw	47	3008	cache_miss	276	20
sw	48	3072	cache_miss	262	20
sw	49	3136	cache_miss	282	20
sw	50	3200	cache_miss	266	20
sw	51	3264	cache_miss	278	20
sw	52	3328	cache_miss	273	20
sw	53	3392	cache_miss	319	20
sw	54	3456	cache_miss	278	20
sw	55	3520	accessed	44	20
sw	56	3584	cache_miss	279	20
sw	57	3648	cache_miss	270	20
sw	58	3712	cache_miss	286	20
sw	59	3776	cache_miss	277	20
sw	60	3840	cache_miss	271	20
sw	61	3904	cache_miss	286	20
sw	62	3968	cache_miss	279	20
sw	63	4032	cache_miss	295	20
sw	64	4096	cache_miss	313	20
sw	65	4160	cache_miss	363	20
sw	66	4224	cache_miss	306	20
sw	67	4288	cache_miss	328	20
sw	68	4352	cache_miss	300	20
sw	69	4416	cache_miss	304	20
sw	70	4480	cache_miss	314	20
sw	71	4544	cache_miss	309	20
sw	72	4608	cache_miss	297	20
sw	73	4672	cache_miss	313	20
sw	74	4736	cache_miss	294	20
sw	75	4800	cache_miss	345	20
sw	76	4864	cache_miss	337	20
sw	77	4928	cache_miss	301	20
sw	78	4992	cache_miss	326	20
sw	79	5056	cache_miss	326	20
sw	80	5120	cache_miss	327	20
sw	81	5184	cache_miss	307	20
sw	82	5248	cache_miss	309	20
sw	83	5312	cache_miss	330	20
sw	84	5376	cache_miss	324	20
sw	85	5440	cache_miss	327	20
sw	86	5504	cache_miss	306	20
sw	87	5568	cache_miss	304	20
sw	88	5632	cache_miss	296	20
sw	89	5696	cache_miss	322	20
sw	90	5760	cache_miss	298	20
sw	91	5824	cache_miss	330	20
sw	92	5888	cache_miss	320	20
sw	93	5952	cache_miss	327	20
sw	94	6016	cache_miss	343	20
sw	95	6080	cache_miss	326	20
sw	96	6144	cache_miss	337	20
sw	97	6208	cache_miss	336	20
sw	98	6272	cache_miss	310	20
sw	99	6336	cache_miss	336	20
sw	100	6400	cache_miss	303	20
sw	101	6464	cache_miss	308	20
sw	102	6528	cache_miss	316	20
sw	103	6592	cache_miss	326	20
sw	104	6656	cache_miss	310	20
sw	105	6720	cache_miss	307	20
sw	106	6784	cache_miss	308	20
sw	107	6848	cache_miss	348	20
sw	108	6912	cache_miss	319	20
sw	109	6976	cache_miss	326	20
sw	110	7040	cache_miss	306	20
sw	111	7104	cache_miss	331	20
sw	112	7168	cache_miss	294	20
sw	113	7232	cache_miss	346	20
sw	114	7296	cache_miss	300	20
sw	115	7360	cache_miss	350	20
sw	116	7424	cache_miss	313	20
sw	117	7488	cache_miss	310	20
sw	118	7552	cache_miss	322	20
sw	119	7616	cache_miss	343	20
sw	120	7680	cache_miss	315	20
sw	121	7744	cache_miss	313	20
sw	122	7808	cache_miss	298	20
sw	123	7872	cache_miss	320	20
sw	124	7936	cache_miss	298	20
sw	125	8000	cache_miss	302	20
sw	126	8064	cache_miss	313	20
sw	127	8128	cache_miss	301	20
sw	128	8192	cache_miss	309	20
sw	129	8256	cache_miss	314	20
sw	130	8320	cache_miss	300	20
sw	131	8384	cache_miss	349	20
sw	132	8448	cache_miss	318	20
sw	133	8512	cache_miss	344	20
sw	134	8576	cache_miss	340	20
sw	135	8640	cache_miss	309	20
sw	136	8704	cache_miss	320	20
sw	137	8768	cache_miss	298	20
sw	138	8832	cache_miss	307	20
sw	139	8896	cache_miss	301	20
sw	140	8960	cache_miss	381	20
sw	141	9024	cache_miss	303	20
sw	142	9088	cache_miss	366	20
sw	143	9152	cache_miss	307	20
sw	144	9216	cache_miss	297	20
sw	145	9280	cache_miss	297	20
sw	146	9344	cache_miss	296	20
sw	147	9408	cache_miss	298	20
sw	148	9472	cache_miss	369	20
sw	149	9536	cache_miss	326	20
sw	150	9600	cache_miss	350	20
sw	151	9664	cache_miss	320	20
sw	152	9728	cache_miss	296	20
sw	153	9792	cache_miss	334	20
sw	154	9856	cache_miss	300	20
sw	155	9920	cache_miss	310	20
sw	156	9984	cache_miss	338	20
sw	157	10048	cache_miss	334	20
sw	158	10112	cache_miss	362	20
sw	159	10176	cache_miss	316	20
sw	160	10240	cache_miss	321	20
sw	161	10304	cache_miss	309	20
sw	162	10368	cache_miss	302	20
sw	163	10432	cache_miss	314	20
sw	164	10496	cache_miss	304	20
sw	165	10560	cache_miss	330	20
sw	166	10624	cache_miss	326	20
sw	167	10688	cache_miss	321	20
sw	168	10752	cache_miss	296	20
sw	169	10816	cache_miss	316	20
sw	170	10880	cache_miss	304	20
sw	171	10944	cache_miss	333	20
sw	172	11008	cache_miss	318	20
sw	173	11072	cache_miss	318	20
sw	174	11136	cache_miss	334	20
sw	175	11200	cache_miss	351	20
sw	176	11264	cache_miss	295	20
sw	177	11328	cache_miss	297	20
sw	178	11392	cache_miss	314	20
sw	179	11456	cache_miss	302	20
sw	180	11520	cache_miss	349	20
sw	181	11584	cache_miss	301	20
sw	182	11648	cache_miss	332	20
sw	183	11712	cache_miss	307	20
sw	184	11776	cache_miss	297	20
sw	185	11840	cache_miss	309	20
sw	186	11904	cache_miss	308	20
sw	187	11968	cache_miss	328	20
sw	188	12032	cache_miss	328	20
sw	189	12096	cache_miss	339	20
sw	190	12160	cache_miss	319	20
sw	191	12224	cache_miss	306	20
sw	192	12288	cache_miss	280	20
sw	193	12352	cache_miss	307	20
sw	194	12416	cache_miss	280	20
sw	195	12480	cache_miss	292	20
sw	196	12544	cache_miss	278	20
sw	197	12608	cache_miss	300	20
sw	198	12672	cache_miss	294	20
sw	199	12736	cache_miss	322	20
